verse,line,category,source,text
29,27,Commentary,Ibn Ezra on Deuteronomy 29:27:2,[AS IS THIS DAY.] These are the words of the respondents. (It is part of the answer given by earlier inhabitants of the land.) 
29,27,Quoting Commentary,Ramban on Genesis 21:15:1,"AND SHE CAST THE CHILD. Thirst overtook him and he was unable to walk, and so his mother laid him under the tree, cast away and abandoned. It may be that the word vatashleich (and she cast) is similar in sense to the verses: And He cast them into another land; (Deuteronomy 29:27.)  Cast me not away from Thy presence, (Psalms 51:13.)  meaning “sending away.” Rabbi Abraham ibn Ezra said: “And she cast for she had taken him onto her lap when he was weakened by thirst, [and seeing that he was expiring from thirst, she cast him from her].” Our Rabbis have said (Bereshith Rabbah 53:17.)  that he was sick at the time he sent him away, and therefore he put the child on her shoulder. This is the sense of the word vatashleich (and she cast) him: [until that point she had carried him]. All this occurred to Abraham because he had been commanded to do whatever Sarah said, and she commanded that he send him away immediately, and it was at her command that he did not give them silver and gold, servants, and camels to bear them."
29,27,Midrash,Seder Olam Rabbah 22:2,"In the twentieth year of Pekah, during the days of Ahaz, it was reported to the house of David, and the Lord said to Isaiah, ""Say to him, ‘Be careful, keep calm and don’t be afraid’” (Isaiah 7). At that time, Ahaz took the money and sent it to the king of Assyria, and the king of Assyria listened to him (2 Kings 16:9). In the twentieth year of Pekah, Tiglath-Pileser came and took the golden calf from Dan and left (2 Kings 15:29). It is also said, ""Tiglath-Pileser king of Assyria came up against him and distressed him"" (2 Chronicles 28:20), because Ahaz had divided the house of the Lord (2 Chronicles 28:21). He heard what the prophet said, ""It will not stand; it will not happen"" (Isaiah 7:7). At that time, Hoshea ben Elah conspired (2 Kings 15:30). In the twentieth year of Jotham ben Uzziah, which was the fourth year of Ahaz, it may be so, but it was a decree from the days of Jotham. Alternatively, the text wanted to mention Jotham in his grave, not Ahaz while he was alive. Shalmaneser king of Assyria came against him, and Hoshea became his servant (2 Kings 17:3). Thus, Ahaz king of Judah and Hoshea king of Israel were both subject to the king of Assyria for twelve years. In the twelfth year of Ahaz, the Lord God of Israel stirred up the spirit of Pul king of Assyria (2 Chronicles 5:26). Pul took the golden calf from Bethel and left to fulfill what was said, “Also the images of Beth-aven shall be carried to Assyria” (Hosea 10:6). Rabbi Nehorai says in the name of Rabbi Yehoshua that it is said, “Thus says the Lord: ‘As a shepherd rescues from the lion’s mouth a couple of legs or a piece of an ear’” (Amos 3:12), meaning from all Israel. In the corner of the bed, this teaches that only one in eight of them remained, and the rest of the people were where? In Damascus, to fulfill what is said, ""I will send you far away to Damascus"" (Amos 5:27)."
29,27,Jewish Thought,Netzach Yisrael 34:4,"In the [Babylonian] Talmud in chapter Chelek (Sanhedrin 94a) he said: ""To where were [the ten tribes] exiled? Mar Zutra says:  to Afrikei, and Rabbi Ḥanina says: To the Selug Mountains"".  Now, according to the one who said ""Afrikei"", there are no known Israelites in Africa.  And one can't say that they were mixed with the gentiles and that the dispute [of Rabbi Akiva  and Rabbi Elazar] is whether those mixed among the gentiles will return in the future, for in the first chapter of Tractate Yevamoth (17a) it is [clear] that we are not concerned for this [possibility], for it says there: a [presumed] gentile who [attempts to] perform Kiddushin [which is only effectable by an Israelite or proselyte] nowadays, we are not concerned that the ""Kiddushin"" may be valid, [since] perhaps he is from the ten tribes, as ""it is learned as a tradition that the girls from the ten tribes of that generation [became barren]"", and there was no further concern that there were [descendants] of the ten tribes [mixed among the gentiles].  Therefore, one must say that that which Rabbi Elazar said that the ten tribes are destined to return, the meaning is that they will return in the future along with the rest of the exiles [of the kingdom of Judah].  For even now also they are [mixed] in the midst of the rest of the exiles [of the kingdom of Judah], for originally He exiled them such that ultimately they would be able to return with the rest of the exiles, for He exiled them originally to Afrikei or to the Selug Mountains, and afterward they were uprooted from their place [there] to be amongst the rest of the exiles [of Judah].  For often a person uproots himself from his place and goes to another place.  And according to [Rabbi Akiva] who said that [the ten tribes] never return, those 10 tribes went off and were lost from the land. This is what is meant ""They are not destined to return"", i.e. from the onset He didn't exile them that they would then return [again] in the future; rather they would be lost from Israel. Nonetheless, it is unsayable that [G-d forbid] an [entire] tribe would be gone from Israel.  Rather, as we said, [the 10 tribes] returned [to Israel] in the days of Jeremiah and [Josiah ruled] over them (Megillah 14b).  [Rabbi Akiva] is only speaking regarding those [of the 10 tribes] who did not return in the days of Jeremiah, whether they are destined to return. Regarding them [alone] he said ""and he cast them to another land as this day"" [means] that they will never return."
29,27,Midrash,Kohelet Rabbah 3:8:1,"A time to love and a time to hate; a time for war and a time for peace” (Ecclesiastes 3:8). “A time to love,” in peacetime, “and a time to hate,” in wartime; “a time for war,” in wartime, “and a time for peace,” in peacetime."
29,27,Midrash,Kohelet Rabbah 3:8:2,"Rabbi Yehoshua of Sikhnin interpreted the verses regarding Israel. “A time to be born and a time to die” – the Holy One blessed be He said: For a brief time I was the midwife for My children, as it is written: “As for your birth, on the day you were born” (Ezekiel 16:4). (The verse quoted is followed by verses in which God describes Israel as an abandoned, bloodied baby, whom He cared for and nursed to health. This is a parable for God saving Israel from Egypt.)  “And a time to die,” as it is written: “In this wilderness they will expire and there they will die (Numbers 14:35). “No man was left of them, except Caleb son of Yefuneh, and Joshua son of Nun” (Numbers 26:65). “A time to plant,” as it is stated: “I will plant them on their land” (Amos 9:15), “and a time to uproot that which is planted,” as it is written: “The Lord uprooted them from upon their land” (Deuteronomy 29:27). “A time to kill,” as it is written: “He killed all who delighted the eye” (Lamentations 2:4), “and a time to heal,” as it is written: “Behold, I am bringing it a remedy and cure” (Jeremiah 33:6). “A time to breach,” as it is written: “Each woman would depart through the breaches” (Amos 4:3), “and a time to build,” as it is written: “I will build it as in the days of old” (Amos 9:11). “A time to weep,” as it is written: “She will weep at night” (Lamentations 1:2), “and a time to laugh,” as it is written: “Then our mouths will be filled with laughter” (Psalms 126:2). “A time to mourn,” as it is written: “The Lord God of hosts declared that day for weeping and lamentation” (Isaiah 22:12), “and a time to dance,” as it is written: “The squares of the city will be filled [with boys and girls playing in its squares]” (Zechariah 8:5). “A time to cast stones,” as it is written: “The sacred stones are spilled” (Lamentations 4:1), “and a time to gather stones,” as it is written: “Behold, I am laying a stone foundation in Zion” (Isaiah 28:16). “A time to embrace,” as it is stated: “And his right hand embraces me” (Song of Songs 2:6), “and a time to refrain from embrace,” as it is stated: “The Lord will banish man” (Isaiah 6:12). “A time to seek,” as it is written: “From there you will seek the Lord your God” (Deuteronomy 4:29), “and a time to lose,” as it is written: “Beware, lest your heart be seduced…you will be swiftly eradicated” (Deuteronomy 11:16–17). “A time to keep [lishmor],” as it is written: “Behold, the Keeper [Shomer] of Israel neither slumbers nor sleeps” (Psalms 121:4), “and a time to discard,” as it is written: “He cast them to another land” (Deuteronomy 29:27). “A time to rend,” as it is written: “The Lord has rent the kingdom of Israel” (I Samuel 15:28), “and a time to sew,” as it is written: “They will become one in your hand” (Ezekiel 37:17). “A time to be silent,” as it is written: “I have kept silent for a long time” (Isaiah 42:14), “and a time to speak,” as it is written: “Speak to the heart of Jerusalem” (Isaiah 40:2). “A time to love,” as it is written: “I have loved you, said the Lord” (Malachi 1:2), “and a time to hate,” as it is written: “She raised her voice against me; therefore I hated her” (Jeremiah 12:8). “A time for war,” as it is written: “He was transformed into their enemy” (Isaiah 63:10), “and a time for peace,” as it is written: “Behold, I will extend peace to her like a river” (Isaiah 66:12)."
29,27,Midrash,"Ein Yaakov (Glick Edition), Sanhedrin 11:130","MISHNA: The ten tribes who were exiled will not be returned, as it said (Deut. 29, 27) And he cast them onto another land, as this day; i.e., just as that will not return so also will they not return. Thus says R. Akiba. R. Eliezer says: ""As this day means, just as the day sometimes becomes dark and thereafter becomes light again, so the future will lighten upon ten tribes, who are now in darkness."" "
29,27,Midrash,Midrash Tehillim 147:4,"Another interpretation of ""נדחי ישראל יכנס"" [Rejected Israel will enter] is referring to the tribes, as it says in Deuteronomy 29:27 ""He has cast them into another land."" Similarly, the verse in Isaiah 27:13 says ""and those who were lost will come."" At that moment, Israel has no pain until they are healed, as it says, ""The doctor for broken hearts."" The Holy One, blessed be He said, ""If his hand is afflicted, the broken heart of Israel is healed all the more so."" Their heart will not be broken except for the destruction of Jerusalem, as it says in Lamentations 5:17 ""For this our heart has become faint."" The Holy One, blessed be He said, ""Why?"" They said to Him, ""For the mountain of Zion that is desolate."" He said to them, ""Behold, I weep and heal you,"" as it says, ""The doctor for broken hearts."" And it is written in Isaiah 30:26, ""On the day that the Lord binds up the wound of His people,"" referring to the brokenness caused by the destruction of Jerusalem. Just as the one who destroyed it will rebuild it, at that time there will be no distress, no sighing, and no mourning, as it says in Isaiah 51:11, ""Joy and gladness will overtake them, and sorrow and sighing will flee away."" And they will rejoice forever."
29,27,Quoting Commentary,"Tur HaArokh, Genesis 21:15:1","ותשלך את הילד, “She threw away the child.” According to the homiletical approach, she threw Ishmael off her shoulder. According to the plain meaning of the text, she dropped him under a tree, the expression being similar to וישליכם אל ארץ אחרת, “He exiled them to another country. (Deuteronomy 29,27)
    Ibn Ezra understands the word ותשלך to mean that Hagar moved him down to her lap as a result of becoming tired and exhausted from thirst. As to why Avraham gave Hagar only bread and water and no supply of silver or gold or camels to ride on, this was due to his having been commanded by G’d to obey Sarah’s instructions, and she had objected to this.
"
29,27,Midrash,"Midrash Tanchuma, Kedoshim 11:1","Another interpretation (of Lev. 19:23), “When you come into the land.” This text is related (to Ps. 105:44-45), “He gave them the lands of nations […]. In order that they might keep His statutes […]”: “He gave them the lands of nations.” Whatever the Holy One, blessed be He, took from the peoples of the world He gave to Israel; lands of silver and gold, fields, vineyards, and cities. But He gave these to them only so that they would occupy themselves with the Torah, as stated (in vs. 45), “In order that they might keep His statutes […].” But they did not do so. Instead (according to Ezek. 36:17), “and they defiled it (i.e., the land) by their way and by their deeds.” They defiled them (according to Josh. 7) in the anathema of Achan, as stated (in Jer. 2:7), “but you came and defiled My land,” by the anathema of Achan; (ibid. cont.), “and you made My heritage an abomination,” by the image of Micah (in Jud. 17-18). So what did the Holy One, blessed be He, do to them? He exiled them from it, as stated (in Deut. 29:27), “So the Lord uprooted them from their land.” What is the meaning of “And […] uprooted (rt.: ntsh) them?” He weakened (rt.: tshsh) (TShSh and NTSh seem like the same root, because the form translated UPROOTED lacks the N, while the form translated “weakened” lacks the second Sh.)  their strength. They planted and toiled, but the peoples of the world came and took. It is so stated (in Jud. 6:3-4), “And so it happened that, if Israel planted, Midian, Amalek, and the Children of Kedem would arise against it. And they would encamp against them [and destroy the produce of the earth].” When they repent, (according to Is. 65:22), “They shall not build for another to dwell in; they shall not plant for another to eat.” Why? Because when they plant no one uproots, as stated (in Amos 9:15), “they shall never again be uprooted (rt.: ntsh) from their land.”"
29,27,Talmud,Sanhedrin 110b:6,"MISHNA: The ten tribes are not destined to return to Eretz Yisrael, even during the messianic era, as it is stated: “And He cast them into another land, as it is this day” (Deuteronomy 29:27). Just as the day passes never to return, so too, the ten tribes go into exile and do not return; this is the statement of Rabbi Akiva. Rabbi Eliezer says: “As it is this day,” meaning just as the day darkens and then the sky brightens the next day, with regard to the ten tribes as well, although it is dark for them now, so it is destined to brighten for them."
29,27,Talmud,Sanhedrin 110b:7,"GEMARA: The Sages taught in a baraita (Tosefta 13:12): The ten tribes have no share in the World-to-Come, as it is stated: “And the Lord rooted them out of their land in anger, and in wrath, and in great indignation; and He cast them into another land, as it is this day” (Deuteronomy 29:27). “And the Lord rooted them out of their land” indicates in this world; “and cast them into another land” indicates for the World-to-Come; this is the statement of Rabbi Akiva. Rabbi Shimon ben Yehuda of the village of Akko says in the name of Rabbi Shimon: If their actions continue to be “as it is this day” and they continue to sin, they do not return to Eretz Yisrael. And if not, and they repent, they return to Eretz Yisrael."
29,27,Midrash,"Midrash Tanchuma Buber, Kedoshim 11:1","Another interpretation (of Lev. 19:23): WHEN YOU COME INTO THE LAND. This text is related (to Ps. 105:44–45): HE GAVE THEM THE LANDS OF NATIONS…, IN ORDER THAT THEY MIGHT KEEP HIS STATUTES…. HE GAVE THEM THE LANDS OF NATIONS. Whatever the Holy One took from the peoples of the world he gave to Israel: lands of silver and gold, fields, vineyards, and cities. (Tanh., Lev.7:11.)  But he gave < these > to them only so that they would occupy themselves with the Torah, as stated (vs. 45): IN ORDER THAT THEY MIGHT KEEP HIS STATUTES…. But they did not do so. Instead (according to Ezek. 36:17): AND THEY DEFILED {THEM ACCORDING TO THEIR WAY} [IT (i.e., the land) BY THEIR WAY AND BY THEIR DEEDS]. They defiled them (according to Josh. 7) in the destruction of Achan, as stated (in Jer. 2:7): BUT YOU CAME AND DEFILED MY LAND [by the destruction of Achan]. (Ibid. cont.): AND YOU MADE MY HERITAGE AN ABOMINATION, by the image of Micah (in Jud. 17–18). So what did the Holy One do to them? He exiled them from it, as stated (in Deut. 29:27): SO THE LORD UPROOTED THEM FROM THEIR LAND. What is the meaning of AND… UPROOTED (rt.: NTSh) THEM? He weakened (rt.: TShSh) (TShSh and NTSh seem like the same root, because the form translated UPROOTED lacks the N, while the form translated “weakened” lacks the second Sh.)  their army. They planted and toiled, but the peoples of the world came and took. It is so stated (in Jud. 6:3): AND SO IT HAPPENED THAT, IF ISRAEL PLANTED, < MIDIAN, AMALEK, AND THE CHILDREN OF KEDEM WOULD ARISE >…. Then it is written (in vs. 4): THEY WOULD ENCAMP AGAINST THEM AND DESTROY THE PRODUCE OF THE EARTH. When they repent, (according to Is. 65:22): THEY SHALL NOT BUILD FOR ANOTHER TO DWELL IN; THEY SHALL NOT PLANT FOR ANOTHER TO EAT. Why? Because when they plant no one uproots, as stated (in Amos 9:15): AND WHEN I PLANT THEM ON THEIR LAND, THEY SHALL NEVER AGAIN BE UPROOTED (rt.: NTSh) FROM THE LAND WHICH I HAVE GIVEN THEM, SAYS THE LORD YOUR GOD."
29,27,Commentary,"Rabbeinu Bahya, Devarim 29:27:1","ויתשם ה’ מעל אדמתם, ”the Lord uprooted them from their soil.” This whole paragraph refers to the period of the first Temple, seeing that this was the period during which the people were guilty of idolatry. The expressions ויתשם and וישליכם refer to the fate of the ten tribes, exiled by Shalmanesser, who never returned to their homeland. Such people are considered נדחים, “outcast.” This is why the Torah uses the expression כיום הזה, i.e. their fate became similar to yours as of this day. Just as you are all together in one place, not spread out over the area comprising your homeland, so these exiles will be in a closely confined area. As long as you (the Jewish people) have not yet come to your homeland, i.e. אל המנוחה ואל הנחלה, (compare Deut. 12,9) you too can be considered as נדחים. Your descendants will once more face such crowded conditions, if and when they are exiled due to breaking the conditions of this covenant. Whenever a people are not on their own land where they have space to spread out they are considered as נדחים, outcast."
29,27,Commentary,"Rabbeinu Bahya, Devarim 29:27:2","וישליכם אל ארץ אחרת, “He expelled them to another land.” The letter ל is anyway the largest of the letters in the א-ב. Here it is written even larger. This may be an allusion to the exceptionally high spiritual level from which the people were flung down at the time they were exiled. The prophet Jeremiah (Lamentations 2,1) already speaks of this when he says: השליך משמים ארץ תפארת ישראל, “the Lord has cast down from heaven to earth the majesty of Israel.” Another verse referring to the same experience of the Jewish people is found in Psalms 78,61: “His majesty is in the hands of an oppressor.” This is similar to Daniel 8,12: ”it hurled truth to the ground.” This is a reference to the countenance of Yaakov engraved on the throne of G’d [he is known as personifying “truth” just as is G’d Himself, Ed.] This is also what we read in Midrash Eychah 2,2: “G’d said to Israel the reason you have the audacity to anger Me is that you rely on the fact that the picture of your patriarch Yaakov’s countenance is engraved in My throne, This is why I will fling it back at you right into your faces.” This (according to the author of this Midrash) is the meaning of the verse we quoted from Lamentations 2,1 that “He hurled the majesty of the people of Israel from the heaven.” This is also what David referred to when he wrote (Psalms 102,11) כי נשאתני ותשליכני, “for You had lifted me up high only to cast me down.” G’d flung down the Jewish people whom He had raised previously to such great heights (spiritual). It is as if the psalmist said that the very great height to which the Jewish people had risen previously was a reason why their fall became so phenomenal. Seeing that G’d had flung the Jewish people down from such great heights, “He no longer remembered the footstool of His feet on the day of His wrath* (Lamentations 2,1). [the thrust of this commentary, if I understand correctly, is that the upheaval caused to the Jewish people by its exile was matched by a similar upheaval in the celestial spheres. Ed.] The various portions of verses from Lamentations (5,16) or Amos (5,2), as well as from Ezekiel (19,12) cited by the author, all tend to describe the decline of Israel’s image in the celestial regions before this was followed by Israel’s physical decline and exile. It is part of the mystical aspect of what is referred to in our verse."
29,27,Quoting Commentary,Rashi on Ecclesiastes 3:6:4,"And a time to discard. [As it is stated,] “And He cast them to another land.” (Devarim 29:27. )  "
29,27,Midrash,Sifrei Devarim 43:29,"Variantly: ""and the wrath of the L-rd will burn against you, and He will hold back the heavens and there will not be rain … then you will go lost quickly (into exile)."" After all the afflictions that I bring upon you, I will exile you. Sore is exile over and against all, as it is written (Ibid. 29:27) ""And the L-rd drove them off from their land in wrath and fury and great rage, and He cast them into a different land as this day."" And (Jeremiah 15:2) ""And it shall be, if they say to you: Where shall we go? Then you shall say: Thus said the L-rd: Such as are for death, to death; and such as are for the sword, to the sword; and such are for famine, to famine; and such as are for captivity, to captivity."" And (Amos 7:17) ""Therefore, thus says the L-rd: Your wife will be a harlot in the city, and your sons and your daughters will fall by the sword, and your lands will be divided by line, and you will die in an unclean land, and Israel will go into captivity from off his land."" And (Jeremiah 22:10) ""Do not weep for the dead one, and do not bemoan him. But weep for the one that goes (into exile), for he will return no more to see the land of his birth."" ""Do not weep for the dead one"": This is Yehoyakim, king of Judah. What is written of him? (Ibid. 22:19) ""The burial of an ass will he be buried, dragged and cast beyond the gates of Jerusalem."
29,27,Talmud,Tractate Soferim 9:5,"The lamed of wayyashlikem (Deut. 29, 27, and cast them.)  must be long. (i.e. longer than the other letters. By its elongation, the lamed is treated as the beginning of a word consisting of it and the following two letters, LaKem which means ‘to you’, implying homiletically God’s promise, ‘I will be a God to you even after you have been cast into another land’.) "
29,27,Tanakh,Ecclesiastes 3:6,"A time for seeking and a time for losing, A time for keeping and a time for discarding;"
29,27,Talmud,Jerusalem Talmud Sanhedrin 10:5:2,"HALAKHAH: “The Ten Tribes,” etc.  (Babli 110b, Tosephta 13:12.)  The Ten Tribes have no part in the World to Come, and will not see the future. What is the reason? He threw them into another country like this day. As the day passes and does never return, so they go, never to return, the words of Rebbi Aqiba. Rebbi Simeon ben Jehudah from Kefar-Ikos said in the name of Rebbi Simeon: If their behavior remains as on this day, they will not return; otherwise, they will return."
29,27,Talmud,Jerusalem Talmud Sanhedrin 10:5:1,"MISHNAH: The Ten Tribes will not return in the future, as it is said (Deut. 29:27.) , He threw them into another country like this day. As this day passes and does never return, so they go, never to return, the words of Rebbi Aqiba. Rebbi Eliezer says, like this day, as the day gets dark and then light, so also they for whom there was darkness there will be light in the future."
